file_path,role,keep_use_archive_delete,reason,notes
data/raw/boamp_current/2021/2021-01-01_2021-12-31_p004.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2021/2021-01-01_2021-12-31_p020.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2021/2021-01-01_2021-12-31_p001.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2021/2021-01-01_2021-12-31_p033.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2021/2021-01-01_2021-12-31_p028.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2021/2021-01-01_2021-12-31_p008.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2021/2021-01-01_2021-12-31_p034.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2021/2021-01-01_2021-12-31_p024.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2021/2021-01-01_2021-12-31_p017.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/synthetic/boamp_synthetic_benchmark_current/current_synthetic_candidate_labels.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
boamp_renewal_linking_siren_enriched/outputs/boamp_full_survival_enriched.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
boamp_renewal_linking_siren_enriched/outputs/boamp_linking_stats_enriched.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
boamp_renewal_linking_siren_enriched/outputs/boamp_bias_report_enriched.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
archive/obsolete_20260702/README.md,archive,archive,Historical archived artifact,
archive/obsolete_20260702/data/boamp_full_clean_sirene.csv,archive,archive,Historical archived artifact,
archive/obsolete_20260702/event_validation/boamp_event_validation_audit_W12_sample.xlsx,archive,archive,Historical archived artifact,
archive/obsolete_20260702/event_validation/manual_validation_sample_W12.csv,archive,archive,Historical archived artifact,
archive/obsolete_20260702/reports/phase1_technical_report_before_consistency_fix.pdf,archive,archive,Historical archived artifact,
archive/obsolete_20260702/reports/data_quality_report_before_restructure.tex,archive,archive,Historical archived artifact,
archive/obsolete_20260702/reports/internship_report_before_consistency_fix.pdf,archive,archive,Historical archived artifact,
archive/obsolete_20260702/reports/phase1_technical_report_before_consistency_fix.tex,archive,archive,Historical archived artifact,
archive/obsolete_20260702/reports/internship_report_before_restructure.tex,archive,archive,Historical archived artifact,
archive/obsolete_20260702/reports/phase1_technical_report_before_restructure.tex,archive,archive,Historical archived artifact,
archive/obsolete_20260702/reports/internship_report_before_consistency_fix.tex,archive,archive,Historical archived artifact,
archive/obsolete_20260702/root_build/phase1_technical_report_root_copy.pdf,archive,archive,Historical archived artifact,
archive/obsolete_20260702/root_build/internship_report_root_copy.pdf,archive,archive,Historical archived artifact,
event_validation/scripts/rebuild_audit_excel.py,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
event_validation/scripts/build_validation_sample.py,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
event_validation/outputs/threshold_sensitivity.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
event_validation/outputs/manual_validation_metrics.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
event_validation/outputs/manual_validation_sample.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
event_validation/outputs/manual_validation_audit_labeled.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
event_validation/outputs/event_bias_summary.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
event_validation/outputs/boamp_150_sample_records_from_raw_json.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
event_validation/outputs/boamp_150_sample_missing_ids_from_raw_json.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
event_validation/outputs/boamp_event_validation_audit.xlsx,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
event_validation/outputs/validation_summary_metrics.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
event_validation/outputs/event_rate_by_category.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
src/visualization/academic_style.py,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/run_logs/enriched_dataset_run_log.md,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/run_logs/current_project_file_audit.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/decp_amount.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/decp_top_buyers.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/fig_confidence_tiers.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/cross_completeness.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/fig_score_margin.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/decp_temporal.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/fig_duration_dist.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/cross_volume.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/fig_temporal_error.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/boamp_completion.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/boamp_duration.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/duration_hist.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/cross_amount.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/fig_linking_by_year.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/README.md,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/cross_cpv.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/boamp_amount.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/boamp_notice_types.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/duration_box.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/decp_duration.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/cross_duration.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/boamp_temporal.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/boamp_award_gap.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/decp_procedure_cat.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/fig_threshold_sensitivity.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/decp_offers.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/boamp_cpv.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/boamp_top_buyers.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/fig_score_distributions.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/decp_cpv.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/boamp_dept_procedure.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/decp_dept_nature.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/decp_completion.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/data_quality_report/data_quality_report.fdb_latexmk,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/data_quality_report/data_quality_report.tex,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/data_quality_report/data_quality_report.toc,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/data_quality_report/data_quality_report.pdf,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/data_quality_report/data_quality_report.aux,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/data_quality_report/data_quality_report.fls,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/data_quality_report/data_quality_report.out,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/data_quality_report/data_quality_report.log,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/final_draft/source_values_used.csv,historical current-before-refresh output,archive,"Older 2015-2024 outputs retained for Git/history, not current reporting",
reports/final_draft/build_final_draft.py,historical current-before-refresh output,archive,"Older 2015-2024 outputs retained for Git/history, not current reporting",
reports/final_draft/gigalis_boamp_proxy_recurrence_survival_report.pdf,historical current-before-refresh output,archive,"Older 2015-2024 outputs retained for Git/history, not current reporting",
reports/final_draft/gigalis_boamp_proxy_recurrence_survival_report.log,historical current-before-refresh output,archive,"Older 2015-2024 outputs retained for Git/history, not current reporting",
reports/final_draft/gigalis_boamp_proxy_recurrence_survival_report.tex,historical current-before-refresh output,archive,"Older 2015-2024 outputs retained for Git/history, not current reporting",
reports/final_draft/README.md,historical current-before-refresh output,archive,"Older 2015-2024 outputs retained for Git/history, not current reporting",
reports/final_draft/gigalis_boamp_proxy_recurrence_survival_report.aux,historical current-before-refresh output,archive,"Older 2015-2024 outputs retained for Git/history, not current reporting",
reports/final_draft/gigalis_boamp_proxy_recurrence_survival_report.fls,historical current-before-refresh output,archive,"Older 2015-2024 outputs retained for Git/history, not current reporting",
reports/final_draft/gigalis_boamp_proxy_recurrence_survival_report.fdb_latexmk,historical current-before-refresh output,archive,"Older 2015-2024 outputs retained for Git/history, not current reporting",
reports/final_draft/gigalis_boamp_proxy_recurrence_survival_report.toc,historical current-before-refresh output,archive,"Older 2015-2024 outputs retained for Git/history, not current reporting",
reports/final_draft/gigalis_boamp_proxy_recurrence_survival_report.out,historical current-before-refresh output,archive,"Older 2015-2024 outputs retained for Git/history, not current reporting",
reports/audit/statistical_explanation_improvements.md,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/audit/report_consistency_findings.md,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/audit/current_results_audit.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/tables/data/cpv_quality_by_year.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/tables/data/siren_siret_coverage_by_year.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/tables/data/boamp_current_download_summary.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/tables/data/buyer_enrichment_summary.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/tables/data/duration_quality_by_year.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/tables/data/buyer_key_quality_summary.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/tables/data/analytical_population_summary.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/tables/survival/calibrated_balanced_aft_comparison.csv,historical current-before-refresh output,archive,"Older 2015-2024 outputs retained for Git/history, not current reporting",
reports/tables/survival/top20_renewal_risk_calibrated_balanced.csv,historical current-before-refresh output,archive,"Older 2015-2024 outputs retained for Git/history, not current reporting",
reports/tables/survival/segment_renewal_risk_ranking_calibrated_balanced.csv,historical current-before-refresh output,archive,"Older 2015-2024 outputs retained for Git/history, not current reporting",
reports/tables/survival/sensitivity_comparison.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/tables/survival/live_buyer_risk_ranking_current.csv,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
reports/tables/survival/parametric_aic_comparison.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/tables/survival/cox_univariate_results.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/tables/survival/segment_renewal_risk_ranking.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/tables/survival/segment_risk_ranking_current.csv,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
reports/tables/survival/contract_risk_ranking_current.csv,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
reports/tables/survival/survival_summary_current.csv,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
reports/tables/survival/m0_balanced_cox_ph_assumption_test.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/tables/survival/calibrated_survival_analysis_verification.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/tables/survival/live_segment_risk_ranking_current.csv,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
reports/tables/survival/calibrated_rule_km_summary.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/tables/survival/top20_renewal_risk.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/tables/survival/cox_ph_diagnostics_current.csv,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
reports/tables/survival/buyer_renewal_risk_ranking_m2_balanced.csv,historical current-before-refresh output,archive,"Older 2015-2024 outputs retained for Git/history, not current reporting",
reports/tables/survival/buyer_renewal_risk_ranking_calibrated_balanced.csv,historical current-before-refresh output,archive,"Older 2015-2024 outputs retained for Git/history, not current reporting",
reports/tables/survival/calibrated_rule_cox_comparison.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/tables/survival/renewal_risk_12_24_months.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/tables/survival/top20_renewal_risk_m2_balanced.csv,historical current-before-refresh output,archive,"Older 2015-2024 outputs retained for Git/history, not current reporting",
reports/tables/survival/logrank_results.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/tables/survival/method_survival_comparison_current.csv,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
reports/tables/survival/m2_balanced_aft_comparison.csv,historical current-before-refresh output,archive,"Older 2015-2024 outputs retained for Git/history, not current reporting",
reports/tables/survival/renewal_risk_12_24_months_calibrated_balanced.csv,historical current-before-refresh output,archive,"Older 2015-2024 outputs retained for Git/history, not current reporting",
reports/tables/survival/cox_multivariate_results.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/tables/survival/renewal_risk_12_24_months_m2_balanced.csv,historical current-before-refresh output,archive,"Older 2015-2024 outputs retained for Git/history, not current reporting",
reports/tables/survival/segment_renewal_risk_ranking_m2_balanced.csv,historical current-before-refresh output,archive,"Older 2015-2024 outputs retained for Git/history, not current reporting",
reports/tables/survival/buyer_risk_ranking_current.csv,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
reports/tables/survival/aft_comparison_current.csv,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
reports/tables/survival/cox_results_current.csv,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
reports/tables/survival/live_contract_risk_scores_current.csv,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
reports/tables/survival/m2_balanced_cox_ph_assumption_test.csv,historical current-before-refresh output,archive,"Older 2015-2024 outputs retained for Git/history, not current reporting",
reports/tables/survival/operational_risk_scores_current.csv,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
reports/tables/survival/buyer_renewal_risk_ranking.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/tables/linkage/final_selected_event_definition_current.csv,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
reports/tables/linkage/candidate_pairs_by_year.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/tables/linkage/final_method_recommendation_current_dataset.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/tables/linkage/method_comparison_current_dataset.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/tables/linkage/candidate_generation_summary.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/tables/validation/parameter_calibration_verification.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/tables/validation/classifier_benchmark_current.csv,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
reports/tables/validation/synthetic_threshold_sanity_checks.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/tables/validation/synthetic_repository_inventory.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/tables/validation/linkage_method_comparison.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/tables/validation/calibrated_real_best_links_broad.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/tables/validation/real_boamp_recommended_rule_comparison.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/tables/validation/parameter_calibration_input_inventory.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/tables/validation/synthetic_method_metrics_current.csv,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
reports/tables/validation/synthetic_recommended_rules.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/tables/validation/recommended_event_rules.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/tables/validation/parameter_calibration_input_checks.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/tables/validation/synthetic_quality_control_status.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/tables/validation/synthetic_design_real_distributions.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/tables/validation/apply_calibrated_rules_verification.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/tables/validation/calibrated_real_best_links_all_rules.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/tables/validation/synthetic_noise_audit.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/tables/validation/synthetic_benchmark_current_summary.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/tables/validation/synthetic_recommended_rule_validation.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/tables/validation/linkage_method_comparison_synthetic_metrics.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/tables/validation/calibrated_real_best_links_balanced.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/tables/validation/calibrated_survival_readiness.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/tables/validation/apply_calibrated_rules_input_checks.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/tables/validation/active_learning_review_sample.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/tables/validation/methodology_tests_summary_current.csv,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
reports/tables/validation/blocking_strategy_comparison_current.csv,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
reports/tables/validation/probabilistic_linkage_results.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/tables/validation/synthetic_realism_audit.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/tables/validation/apply_calibrated_rules_input_inventory.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/tables/validation/text_similarity_comparison_current.csv,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
reports/tables/validation/calibrated_real_event_definition_summary.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/tables/validation/synthetic_threshold_grid.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/tables/validation/threshold_zone_analysis_current.csv,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
reports/tables/validation/unified_candidate_pair_table.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/tables/validation/active_learning_label_budget_current.csv,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
reports/tables/validation/method_comparison_input_inventory.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/tables/validation/unique_link_constraint_diagnostics_current.csv,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
reports/tables/validation/subgroup_quality_audit_current.csv,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
reports/tables/validation/external_reference_diagnostics_current.csv,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
reports/tables/validation/probabilistic_threshold_grid.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/tables/validation/parameter_calibration_results.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/tables/validation/method_survival_comparison.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/tables/validation/method_comparison_execution_summary.json,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/tables/validation/calibrated_real_best_links_strict.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/tables/validation/synthetic_algorithm_consistency.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/tables/validation/final_method_recommendation.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/tables/validation/synthetic_benchmark_baseline_results.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/tables/audit/final_current_pipeline_audit.csv,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/robustness/event_rate_by_threshold.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/robustness/score_vs_duration.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/robustness/margin_distribution.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/robustness/score_distribution.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/robustness/event_bias_plots.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/robustness/km_curves_by_threshold.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/robustness/placebo_score_distribution.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/robustness/confidence_tier_breakdown.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/data/analytical_population_funnel.pdf,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/data/analytical_population_funnel.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/survival/pred_top20_contracts_m2_balanced.png,historical current-before-refresh output,archive,"Older 2015-2024 outputs retained for Git/history, not current reporting",
reports/figures/survival/aft_model_comparison_current.pdf,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/survival/m0_balanced_coxph_loglog_dur_imputed.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/survival/pred_top20_contracts_calibrated_balanced.png,historical current-before-refresh output,archive,"Older 2015-2024 outputs retained for Git/history, not current reporting",
reports/figures/survival/km_method_comparison_current.pdf,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/survival/p12_distribution_current.pdf,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/survival/top_segment_risk_current.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/survival/weibull_survival.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/survival/pred_top20_contracts.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/survival/km_by_imputed.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/survival/pred_hist_p12m.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/survival/aft_model_comparison_current.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/survival/p12_distribution_current.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/survival/pred_hist_p12m_m2_balanced.png,historical current-before-refresh output,archive,"Older 2015-2024 outputs retained for Git/history, not current reporting",
reports/figures/survival/calibrated_rules_km_curves.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/survival/pred_hist_p24m.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/survival/calibrated_rules_cox_hazard_ratios.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/survival/km_global.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/survival/km_method_comparison_current.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/survival/pred_hist_p12m_calibrated_balanced.png,historical current-before-refresh output,archive,"Older 2015-2024 outputs retained for Git/history, not current reporting",
reports/figures/survival/km_curve_current.pdf,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/survival/pred_top15_buyers.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/survival/pred_segment_expected.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/survival/km_by_category.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/survival/sensitivity_km_comparison.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/survival/km_by_declared_group.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/survival/m2_balanced_coxph_loglog_dur_imputed.png,historical current-before-refresh output,archive,"Older 2015-2024 outputs retained for Git/history, not current reporting",
reports/figures/survival/top_buyer_risk_current.pdf,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/survival/cox_assumptions.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/survival/top_segment_risk_current.pdf,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/survival/top_buyer_risk_current.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/survival/cox_forest_plot.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/survival/km_curve_current.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/linkage/candidate_count_distribution.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/linkage/method_event_counts.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/linkage/method_score_distributions.pdf,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/linkage/method_event_counts.pdf,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/linkage/method_score_distributions.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/linkage/candidate_count_distribution.pdf,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/validation/parameter_precision_vs_recall.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/validation/synthetic_generic_cpv_correction_effect.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/validation/parameter_real_event_count_selected_rules.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/validation/parameter_generic_cpv_share.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/validation/synthetic_precision_vs_linking_rate.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/validation/synthetic_f1_vs_linking_rate.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/validation/method_survival_km_probabilities.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/validation/parameter_heatmap_text_margin.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/validation/synthetic_performance_by_scenario.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/validation/synthetic_heatmap_text_margin_medium.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/validation/calibrated_real_event_counts.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/validation/synthetic_score_distributions_true_false.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/validation/parameter_f1_vs_real_linking_rate.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
reports/figures/validation/calibrated_real_event_rates.png,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
