notice_id,scenario,role,buyer_id,buyer_name,buyer_key,object,cpv,category,need_id,start_date,declared_duration_months,duration_missing_flag,estimated_end_date,true_event,true_source_id,candidate_type,noise_types_applied,large_buyer_flag
SYN_MEDIUM_SRC_01053,medium,source,B0154,Commune de Cholet 154,NAME:cholet 154,hébergement cloud et infogérance de plateformes numériques,,Cloud & Infrastructure,hébergement cloud,2019-05-06,24.0,0,2021-05-05,1,SYN_MEDIUM_SRC_01053,source,missing_cpv,False
SYN_MEDIUM_TRUE_01053,medium,candidate,B0154,Commune de Cholet 154,NAME:cholet 154,services numériques,72317000,Cloud & Infrastructure,hébergement cloud,2021-09-05,,1,,0,SYN_MEDIUM_SRC_01053,true_recurrence,object_shortening,False
SYN_MEDIUM_FALSE_01053_00,medium,candidate,B0167,Ville du Mans 167,NAME:mans 167,maintenance du logiciel métier gestion des usagers dans le cadre d'un accord-cadre,,Cloud & Infrastructure,maintenance logiciel métier,2021-08-17,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate|missing_cpv|near_expected_end_wrong_need|same_broad_category_wrong_need,False
SYN_MEDIUM_FALSE_01053_01,medium,candidate,B0154,Commune de Cholet 154,NAME:cholet 154,"prestations data, BI et cartographie décisionnelle dans le cadre d'un accord-cadre",72514000,Cloud & Infrastructure,data BI cartographie,2021-05-17,,1,,0,SYN_MEDIUM_SRC_01053,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need|same_broad_category_wrong_need|same_or_generic_cpv_wrong_need,False
SYN_MEDIUM_SRC_01054,medium,source,B0173,Communauté de communes du Pays d'Ancenis 173,NAME:communes pays d ancenis 173,maintenance du logiciel métier bibliothèque et accompagnement au déploiement,48000000,Software & Applications,maintenance logiciel métier,2017-08-13,48.0,0,2021-08-13,0,SYN_MEDIUM_SRC_01054,source,none,False
SYN_MEDIUM_FALSE_01054_00,medium,candidate,B0011,Commune de Saint-Nazaire DSI,NAME:saint nazaire,prestations informatiques,72261000,Software & Applications,hébergement cloud,2021-09-02,,1,,0,,false_candidate_other_buyer,buyer_abbreviation|different_buyer_similar_object|false_candidate|generic_short_object|legal_form_variation|same_broad_category_wrong_need,False
SYN_MEDIUM_FALSE_01054_01,medium,candidate,B0173,Communauté de communes du Pays d'Ancenis 173,NAME:communes pays d ancenis 173,hébergement cloud et infogérance de plateformes numériques avec prestations associées,48000000,Software & Applications,hébergement cloud,2021-02-06,,1,,0,SYN_MEDIUM_SRC_01054,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need|same_broad_category_wrong_need|same_or_generic_cpv_wrong_need,False
SYN_MEDIUM_FALSE_01054_02,medium,candidate,B0333,Ville de Saint-Nazaire 333,NAME:saint nazaire 333,développement d'une application web citoyenne,48000000,IT Services & Consulting,développement application web,2021-05-05,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate|near_expected_end_wrong_need|same_or_generic_cpv_wrong_need,False
SYN_MEDIUM_SRC_01055,medium,source,B0177,Commune de Cholet 177,NAME:cholet 177,services de télécommunications fixes et mobiles et accompagnement au déploiement,32500000,Telecom & Networks,télécommunications,2015-09-02,24.0,0,2017-09-01,0,SYN_MEDIUM_SRC_01055,source,none,False
SYN_MEDIUM_SRC_01056,medium,source,B0142,CHU de Nantes 142,NAME:nantes 142,hébergement cloud,48820000,Cloud & Infrastructure,hébergement cloud,2017-10-18,24.0,0,2019-10-18,1,SYN_MEDIUM_SRC_01056,source,none,False
SYN_MEDIUM_TRUE_01056,medium,candidate,B0142,CHU de Nantes 142,NAME:nantes 142,hébergement cloud et infogérance de plateformes numériques dans le cadre d'un accord-cadre,48820000,Cloud & Infrastructure,hébergement cloud,2019-10-30,,1,,0,SYN_MEDIUM_SRC_01056,true_recurrence,none,False
SYN_MEDIUM_SRC_01057,medium,source,B0094,Région Pays de la Loire 094,NAME:pays loire 094,solution collaborative et environnement de travail numérique,72413000,Digital Workplace & Collaboration,poste de travail,2015-08-20,36.0,0,2018-08-19,1,SYN_MEDIUM_SRC_01057,source,none,False
SYN_MEDIUM_TRUE_01057,medium,candidate,B0094,Région Pays de la Loire 094,NAME:pays loire 094,licences bureautiques et services associés,72413000,Digital Workplace & Collaboration,poste de travail,2018-04-18,,1,,0,SYN_MEDIUM_SRC_01057,true_recurrence,none,False
SYN_MEDIUM_SRC_01058,medium,source,B0309,SDIS 85 309,NAME:sdis 85 309,"prestations data, BI et cartographie décisionnelle avec prestations associées",72300000,Data / BI / Cartography,data BI cartographie,2015-04-09,48.0,0,2019-04-09,0,SYN_MEDIUM_SRC_01058,source,none,False
SYN_MEDIUM_SRC_01059,medium,source,B0285,SDIS 44 285,NAME:sdis 44 285,hébergement cloud et infogérance de plateformes numériques dans le cadre d'un accord-cadre,72415000,Cloud & Infrastructure,hébergement cloud,2017-07-01,36.0,0,2020-06-30,1,SYN_MEDIUM_SRC_01059,source,none,False
SYN_MEDIUM_TRUE_01059,medium,candidate,B0285,SDIS 44 285,NAME:sdis 44 285,"hébergement cloud et infogérance de plateformes numériques incluant support, formation et maintenance",72415000,Cloud & Infrastructure,hébergement cloud,2020-10-01,,1,,0,SYN_MEDIUM_SRC_01059,true_recurrence,none,False
SYN_MEDIUM_SRC_01060,medium,source,B0033,SDIS 85 033,NAME:sdis 85 033,"solution collaborative et environnement de travail numérique incluant support, formation et maintenance",72413000,Digital Workplace & Collaboration,poste de travail,2018-08-08,24.0,0,2020-08-07,1,SYN_MEDIUM_SRC_01060,source,none,False
SYN_MEDIUM_TRUE_01060,medium,candidate,B0033,SDIS 85 033,NAME:sdis 85 033,"solution collaborative et environnement de travail numérique incluant support, formation et maintenance",72413000,Digital Workplace & Collaboration,poste de travail,2020-06-19,,1,,0,SYN_MEDIUM_SRC_01060,true_recurrence,none,False
SYN_MEDIUM_FALSE_01060_00,medium,candidate,B0033,SDIS 85 033,NAME:sdis 85 033,prestations informatiques,72413000,Cloud & Infrastructure,hébergement cloud,2020-11-25,,1,,0,SYN_MEDIUM_SRC_01060,false_candidate_same_buyer,false_candidate|generic_short_object|near_expected_end_wrong_need|same_or_generic_cpv_wrong_need,False
SYN_MEDIUM_FALSE_01060_01,medium,candidate,B0033,SDIS 85 033,NAME:sdis 85 033,maintenance du logiciel métier gestion des usagers pour plusieurs sites,48000000,Software & Applications,maintenance logiciel métier,2020-01-30,,1,,0,SYN_MEDIUM_SRC_01060,false_candidate_same_buyer,false_candidate,False
SYN_MEDIUM_FALSE_01060_02,medium,candidate,B0033,SDIS 85 033,NAME:sdis 85 033,prestations d'audit de sécurité du système d'information pour les besoins des services,72413000,Digital Workplace & Collaboration,audit sécurité SI,2022-10-20,,1,,0,SYN_MEDIUM_SRC_01060,false_candidate_same_buyer,false_candidate|same_broad_category_wrong_need|same_or_generic_cpv_wrong_need,False
SYN_MEDIUM_SRC_01061,medium,source,B0038,Université de Nantes 038,NAME:nantes 038,solution logicielle,72310000,Data / BI / Cartography,data BI cartographie,2015-01-08,12.0,0,2016-01-08,0,SYN_MEDIUM_SRC_01061,source,none,False
SYN_MEDIUM_FALSE_01061_00,medium,candidate,B0038,Université de Nantes 038,NAME:nantes 038,solution logicielle,72310000,Data / BI / Cartography,audit sécurité SI,2020-11-17,,1,,0,SYN_MEDIUM_SRC_01061,false_candidate_same_buyer,false_candidate|same_broad_category_wrong_need|same_or_generic_cpv_wrong_need,False
SYN_MEDIUM_FALSE_01061_01,medium,candidate,B0152,Centre hospitalier du Mans 152,NAME:centre hospitalier mans 152,exploitation et supervision des serveurs et réseaux,72310000,Cloud & Infrastructure,infogérance infrastructure,2016-01-18,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate|near_expected_end_wrong_need|same_or_generic_cpv_wrong_need,False
SYN_MEDIUM_SRC_01062,medium,source,B0095,Département de Loire-Atlantique 095,NAME:loire atlantique 095,assistance à maîtrise d'ouvrage numérique,71356300,AMOA numérique,AMOA numérique,2020-07-27,36.0,0,2023-07-27,1,SYN_MEDIUM_SRC_01062,source,none,False
SYN_MEDIUM_TRUE_01062,medium,candidate,B0095,Département de Loire-Atlantique 095 - Direction des systèmes d'information,NAME:loire atlantique 095 d,assistance à maîtrise d'ouvrage numérique dans le cadre d'un accord-cadre,71356300,AMOA numérique,AMOA numérique,2023-09-18,,1,,0,SYN_MEDIUM_SRC_01062,true_recurrence,legal_form_variation,False
SYN_MEDIUM_FALSE_01062_00,medium,candidate,B0095,Département de Loire-Atlantique 095,NAME:loire atlantique 095,"prestations de développement, intégration et maintenance web dans le cadre d'un accord-cadre",72224000,IT Services & Consulting,développement application web,2024-03-25,,1,,0,SYN_MEDIUM_SRC_01062,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need,False
SYN_MEDIUM_SRC_01063,medium,source,B0339,La Roche-sur-Yon Agglomération 339,NAME:roche sur yon agglomeration 339,"prestations data, BI et cartographie décisionnelle pour les besoins des services",72212326,Data / BI / Cartography,data BI cartographie,2015-12-15,60.0,0,2020-12-14,1,SYN_MEDIUM_SRC_01063,source,none,False
SYN_MEDIUM_TRUE_01063,medium,candidate,B0339,La Roche-sur-Yon Agglomération 339,NAME:roche sur yon agglomeration 339,"plateforme de valorisation des données territoriales incluant support, formation et maintenance",72212326,Data / BI / Cartography,data BI cartographie,2020-06-14,,1,,0,SYN_MEDIUM_SRC_01063,true_recurrence,none,False
SYN_MEDIUM_FALSE_01063_00,medium,candidate,B0004,CHU de Nantes,NAME:nantes,infogérance de l'infrastructure informatique pour plusieurs sites,72700000,Cloud & Infrastructure,infogérance infrastructure,2019-11-10,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate,True
SYN_MEDIUM_FALSE_01063_01,medium,candidate,B0150,Communauté de communes du Pays d'Ancenis 150,NAME:communes pays d ancenis 150,conception et réalisation d'une plateforme numérique documentaire pour les besoins des services,72314000,Data / BI / Cartography,développement application web,2019-07-31,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate|same_broad_category_wrong_need,False
SYN_MEDIUM_SRC_01064,medium,source,B0044,SEMITAN 044,NAME:semitan 044,infogérance de l'infrastructure informatique,72415000,Cloud & Infrastructure,infogérance infrastructure,2017-05-02,12.0,0,2018-05-02,1,SYN_MEDIUM_SRC_01064,source,none,False
SYN_MEDIUM_TRUE_01064,medium,candidate,B0044,SEMITAN 044,NAME:semitan 044,exploitation et supervision des serveurs et réseaux pour les besoins des services,72415000,Cloud & Infrastructure,infogérance infrastructure,2018-03-23,,1,,0,SYN_MEDIUM_SRC_01064,true_recurrence,none,False
SYN_MEDIUM_SRC_01065,medium,source,B0004,CHU de Nantes,NAME:nantes,"assistance à maîtrise d'ouvrage numérique incluant support, formation et maintenance",,AMOA numérique,AMOA numérique,2016-09-01,24.0,0,2018-09-01,1,SYN_MEDIUM_SRC_01065,source,missing_cpv,True
SYN_MEDIUM_TRUE_01065,medium,candidate,B0004,CHU de Nantes,NAME:nantes,"assistance à maîtrise d'ouvrage numérique incluant support, formation et maintenance",72224000,AMOA numérique,AMOA numérique,2018-09-01,,1,,0,SYN_MEDIUM_SRC_01065,true_recurrence,none,True
SYN_MEDIUM_FALSE_01065_00,medium,candidate,B0316,La Roche-sur-Yon Agglomération 316,NAME:roche sur yon agglomeration 316,prestations informatiques,32000000,Telecom & Networks,équipements réseau,2018-07-01,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate|generic_short_object|near_expected_end_wrong_need|same_or_generic_cpv_wrong_need,False
SYN_MEDIUM_SRC_01066,medium,source,B0125,SDIS 85 125,NAME:sdis 85 125,assistance à maîtrise d'ouvrage numérique pour plusieurs sites,72224000,AMOA numérique,AMOA numérique,2017-02-06,6.0,0,2017-08-07,1,SYN_MEDIUM_SRC_01066,source,none,False
SYN_MEDIUM_TRUE_01066,medium,candidate,B0125,SDIS 85 125,NAME:sdis 85 125,assistance à maîtrise d'ouvrage numérique et accompagnement au déploiement,72224000,AMOA numérique,AMOA numérique,2017-10-11,,1,,0,SYN_MEDIUM_SRC_01066,true_recurrence,none,False
SYN_MEDIUM_FALSE_01066_00,medium,candidate,B0080,Ville de Saint-Nazaire 080,NAME:saint nazaire 080,solution collaborative et environnement de travail numérique,72224000,AMOA numérique,poste de travail,2018-01-19,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate|near_expected_end_wrong_need|same_broad_category_wrong_need|same_or_generic_cpv_wrong_need,False
SYN_MEDIUM_SRC_01067,medium,source,B0016,Commune de Cholet,NAME:cholet,maintenance logiciel métier,72261000,Software & Applications,maintenance logiciel métier,2016-06-21,,1,2020-06-21,0,SYN_MEDIUM_SRC_01067,source,missing_duration,False
SYN_MEDIUM_FALSE_01067_00,medium,candidate,B0016,Commune de Cholet,NAME:cholet,prestations informatiques,72317000,Cloud & Infrastructure,hébergement cloud,2020-02-20,,1,,0,SYN_MEDIUM_SRC_01067,false_candidate_same_buyer,false_candidate|generic_short_object|near_expected_end_wrong_need,False
SYN_MEDIUM_SRC_01068,medium,source,B0092,Ville de Nantes 092,NAME:nantes 092,prestations informatiques,72415000,Cloud & Infrastructure,infogérance infrastructure,2020-06-10,,1,2024-06-10,1,SYN_MEDIUM_SRC_01068,source,missing_duration,False
SYN_MEDIUM_TRUE_01068,medium,candidate,B0092,Ville de Nantes 092,NAME:nantes 092,"administration système, réseau et support d'exploitation",72415000,Cloud & Infrastructure,infogérance infrastructure,2024-05-14,,1,,0,SYN_MEDIUM_SRC_01068,true_recurrence,none,False
SYN_MEDIUM_FALSE_01068_00,medium,candidate,B0092,Ville de Nantes 092,NAME:nantes 092,services de télécommunications fixes et mobiles dans le cadre d'un accord-cadre,32400000,Telecom & Networks,télécommunications,2025-09-09,,1,,0,SYN_MEDIUM_SRC_01068,false_candidate_same_buyer,false_candidate,False
SYN_MEDIUM_SRC_01069,medium,source,B0304,Université d'Angers 304,NAME:d angers 304,plateforme de valorisation des données territoriales pour plusieurs sites,72310000,Data / BI / Cartography,data BI cartographie,2020-11-21,36.0,0,2023-11-21,1,SYN_MEDIUM_SRC_01069,source,none,False
SYN_MEDIUM_TRUE_01069,medium,candidate,B0304,Université d'Angers 304,NAME:d angers 304,"prestations data, BI et cartographie décisionnelle",72310000,Data / BI / Cartography,data BI cartographie,2023-08-24,,1,,0,SYN_MEDIUM_SRC_01069,true_recurrence,none,False
SYN_MEDIUM_FALSE_01069_00,medium,candidate,B0304,Université d'Angers 304,NAME:d angers 304,services d'hébergement externalisé et supervision avec prestations associées,72317000,Cloud & Infrastructure,hébergement cloud,2023-10-07,,1,,0,SYN_MEDIUM_SRC_01069,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need,False
SYN_MEDIUM_SRC_01070,medium,source,B0100,Département de la Vendée 100,NAME:vendee 100,services de télécommunications fixes et mobiles dans le cadre d'un accord-cadre,32400000,Telecom & Networks,télécommunications,2015-04-20,48.0,0,2019-04-20,0,SYN_MEDIUM_SRC_01070,source,none,False
SYN_MEDIUM_FALSE_01070_00,medium,candidate,B0100,Département de la Vendée 100,NAME:vendee 100,maintenance informatique,32400000,Telecom & Networks,data BI cartographie,2018-06-11,,1,,0,SYN_MEDIUM_SRC_01070,false_candidate_same_buyer,false_candidate|same_broad_category_wrong_need|same_or_generic_cpv_wrong_need,False
SYN_MEDIUM_SRC_01071,medium,source,B0051,Université d'Angers 051,NAME:d angers 051,maintenance informatique,32420000,Telecom & Networks,télécommunications,2018-10-10,72.0,0,2024-10-09,0,SYN_MEDIUM_SRC_01071,source,none,False
SYN_MEDIUM_FALSE_01071_00,medium,candidate,B0115,Ville de Nantes 115,NAME:nantes 115,"fourniture d'équipements réseau et prestations associées incluant support, formation et maintenance",32000000,Telecom & Networks,équipements réseau,2024-07-30,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate|near_expected_end_wrong_need|same_broad_category_wrong_need,False
SYN_MEDIUM_SRC_01072,medium,source,B0060,Centre hospitalier du Mans 060,NAME:centre hospitalier mans 060,"services de télécommunications fixes et mobiles incluant support, formation et maintenance",32000000,Telecom & Networks,télécommunications,2016-01-21,12.0,0,2017-01-20,1,SYN_MEDIUM_SRC_01072,source,none,False
SYN_MEDIUM_TRUE_01072,medium,candidate,B0060,CH du Mans 060,NAME:mans 060,services de télécommunications fixes et mobiles pour plusieurs sites,32000000,Telecom & Networks,télécommunications,2017-02-04,,1,,0,SYN_MEDIUM_SRC_01072,true_recurrence,buyer_abbreviation,False
SYN_MEDIUM_SRC_01073,medium,source,B0129,Centre hospitalier du Mans 129,NAME:centre hospitalier mans 129,infogérance de l'infrastructure informatique pour les besoins des services,72415000,Cloud & Infrastructure,infogérance infrastructure,2019-09-07,48.0,0,2023-09-07,0,SYN_MEDIUM_SRC_01073,source,none,False
SYN_MEDIUM_SRC_01074,medium,source,B0015,Université de Nantes,NAME:nantes,"prestations data, BI et cartographie décisionnelle incluant support, formation et maintenance",72314000,Data / BI / Cartography,data BI cartographie,2019-09-27,72.0,0,2025-09-26,0,SYN_MEDIUM_SRC_01074,source,none,False
SYN_MEDIUM_FALSE_01074_00,medium,candidate,B0015,Université de Nantes,NAME:nantes,appui à la conduite de projets informatiques et accompagnement au déploiement,79411000,AMOA numérique,AMOA numérique,2022-09-28,,1,,0,SYN_MEDIUM_SRC_01074,false_candidate_same_buyer,false_candidate,False
SYN_MEDIUM_SRC_01075,medium,source,B0095,Département de Loire-Atlantique 095,NAME:loire atlantique 095,hébergement cloud et infogérance de plateformes numériques dans le cadre d'un accord-cadre,48820000,Cloud & Infrastructure,hébergement cloud,2021-09-04,12.0,0,2022-09-04,1,SYN_MEDIUM_SRC_01075,source,none,False
SYN_MEDIUM_TRUE_01075,medium,candidate,B0095,Département de Loire-Atlantique 095,NAME:loire atlantique 095,mise à disposition d'environnements cloud pour les applications,72514000,Cloud & Infrastructure,hébergement cloud,2022-12-06,,1,,0,SYN_MEDIUM_SRC_01075,true_recurrence,cpv_reclassification,False
SYN_MEDIUM_FALSE_01075_00,medium,candidate,B0003,Département de Loire-Atlantique,NAME:loire atlantique,exploitation et supervision des serveurs et réseaux pour les besoins des services,48820000,Cloud & Infrastructure,infogérance infrastructure,2027-02-23,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate|same_or_generic_cpv_wrong_need,True
SYN_MEDIUM_SRC_01076,medium,source,B0168,Angers Loire Métropole 168,NAME:angers loire 168,"prestations data, BI et cartographie décisionnelle incluant support, formation et maintenance",72300000,Data / BI / Cartography,data BI cartographie,2018-08-11,,1,2022-08-11,0,SYN_MEDIUM_SRC_01076,source,missing_duration,False
SYN_MEDIUM_FALSE_01076_00,medium,candidate,B0168,Angers Loire Métropole 168,NAME:angers loire 168,assistance à maîtrise d'ouvrage numérique,72300000,AMOA numérique,AMOA numérique,2022-03-07,,1,,0,SYN_MEDIUM_SRC_01076,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need|same_or_generic_cpv_wrong_need,False
SYN_MEDIUM_SRC_01077,medium,source,B0062,Commune de Cholet 062,NAME:cholet 062,solution collaborative et environnement de travail numérique,79512000,Digital Workplace & Collaboration,poste de travail,2019-11-19,12.0,0,2020-11-18,1,SYN_MEDIUM_SRC_01077,source,none,False
SYN_MEDIUM_TRUE_01077,medium,candidate,B0062,Commune de Cholet 062,NAME:cholet 062,déploiement d'outils collaboratifs pour les agents,79512000,Digital Workplace & Collaboration,poste de travail,2020-11-20,,1,,0,SYN_MEDIUM_SRC_01077,true_recurrence,none,False
SYN_MEDIUM_FALSE_01077_00,medium,candidate,B0230,Commune de Nantes 230 Service informatique,NAME:nantes 230,infogérance de l'infrastructure informatique,48820000,Cloud & Infrastructure,infogérance infrastructure,2020-05-27,,1,,0,,false_candidate_other_buyer,accent_removed|buyer_abbreviation|different_buyer_similar_object|false_candidate|legal_form_variation,False
SYN_MEDIUM_SRC_01078,medium,source,B0060,Centre hospitalier du Mans 060,NAME:centre hospitalier mans 060,fourniture de services de messagerie et travail partagé,79512000,Digital Workplace & Collaboration,poste de travail,2018-01-31,6.0,0,2018-08-01,1,SYN_MEDIUM_SRC_01078,source,none,False
SYN_MEDIUM_TRUE_01078,medium,candidate,B0060,Centre hospitalier du Mans 060,NAME:centre hospitalier mans 060,solution collaborative et environnement de travail numérique et accompagnement au déploiement,79512000,Digital Workplace & Collaboration,poste de travail,2018-08-27,,1,,0,SYN_MEDIUM_SRC_01078,true_recurrence,none,False
SYN_MEDIUM_FALSE_01078_00,medium,candidate,B0060,Centre hospitalier du Mans 060,NAME:centre hospitalier mans 060,prestations informatiques,48311100,Software & Applications,maintenance logiciel métier,2019-02-22,,1,,0,SYN_MEDIUM_SRC_01078,false_candidate_same_buyer,false_candidate|generic_short_object|near_expected_end_wrong_need,False
SYN_MEDIUM_SRC_01079,medium,source,B0199,Université de Nantes 199,NAME:nantes 199,solution collaborative et environnement de travail numérique dans le cadre d'un accord-cadre,72212218,Digital Workplace & Collaboration,poste de travail,2018-12-06,24.0,0,2020-12-05,0,SYN_MEDIUM_SRC_01079,source,none,False
SYN_MEDIUM_FALSE_01079_00,medium,candidate,B0199,Université de Nantes 199,NAME:nantes 199,prestations de maintien en condition opérationnelle de l'infrastructure,72212218,Cloud & Infrastructure,infogérance infrastructure,2020-06-13,,1,,0,SYN_MEDIUM_SRC_01079,false_candidate_same_buyer,false_candidate|same_or_generic_cpv_wrong_need,False
SYN_MEDIUM_FALSE_01079_01,medium,candidate,B0087,Vendée Eau 087,NAME:vendee eau 087,"prestations de développement, intégration et maintenance web pour les besoins des services",72212218,IT Services & Consulting,développement application web,2021-11-30,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate|same_or_generic_cpv_wrong_need,False
SYN_MEDIUM_SRC_01080,medium,source,B0191,Angers Loire Métropole 191,NAME:angers loire 191,prestations réseau voix données internet pour les besoins des services,32000000,Telecom & Networks,télécommunications,2015-04-27,12.0,0,2016-04-26,0,SYN_MEDIUM_SRC_01080,source,none,False
SYN_MEDIUM_FALSE_01080_00,medium,candidate,B0191,Angers Loire Métropole 191,NAME:angers loire 191,"prestations data, BI et cartographie décisionnelle pour plusieurs sites",32000000,Data / BI / Cartography,data BI cartographie,2018-09-30,,1,,0,SYN_MEDIUM_SRC_01080,false_candidate_same_buyer,false_candidate|same_or_generic_cpv_wrong_need,False
SYN_MEDIUM_FALSE_01080_01,medium,candidate,B0191,Angers Loire Métropole 191,NAME:angers loire 191,hébergement cloud et infogérance de plateformes numériques,72415000,Cloud & Infrastructure,hébergement cloud,2016-07-06,,1,,0,SYN_MEDIUM_SRC_01080,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need,False
SYN_MEDIUM_SRC_01081,medium,source,B0186,Région Pays de la Loire 186,NAME:pays loire 186,développement d'une application web de gestion avec prestations associées,72200000,IT Services & Consulting,développement application web,2019-09-10,72.0,0,2025-09-09,1,SYN_MEDIUM_SRC_01081,source,none,False
SYN_MEDIUM_TRUE_01081,medium,candidate,B0186,Région Pays de la Loire 186,NAME:pays loire 186,"prestations de développement, intégration et maintenance web pour les besoins des services",72000000,IT Services & Consulting,développement application web,2025-09-19,,1,,0,SYN_MEDIUM_SRC_01081,true_recurrence,generic_cpv_replacement,False
SYN_MEDIUM_FALSE_01081_00,medium,candidate,B0094,Région Pays de la Loire 094,NAME:pays loire 094,"prestations data, BI et cartographie décisionnelle dans le cadre d'un accord-cadre",72200000,IT Services & Consulting,data BI cartographie,2022-07-10,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate|same_broad_category_wrong_need|same_or_generic_cpv_wrong_need,False
SYN_MEDIUM_FALSE_01081_01,medium,candidate,B0186,Région Pays de la Loire 186,NAME:pays loire 186,solution collaborative et environnement de travail numérique,72200000,Digital Workplace & Collaboration,poste de travail,2021-06-14,,1,,0,SYN_MEDIUM_SRC_01081,false_candidate_same_buyer,false_candidate|same_or_generic_cpv_wrong_need,False
SYN_MEDIUM_FALSE_01081_02,medium,candidate,B0186,Région Pays de la Loire 186,NAME:pays loire 186,solution logicielle,32400000,Telecom & Networks,équipements réseau,2022-04-04,,1,,0,SYN_MEDIUM_SRC_01081,false_candidate_same_buyer,false_candidate,False
SYN_MEDIUM_SRC_01082,medium,source,B0064,Vendée Eau 064,NAME:vendee eau 064,assistance à maîtrise d'ouvrage numérique,71356300,AMOA numérique,AMOA numérique,2016-05-27,,1,2020-05-27,0,SYN_MEDIUM_SRC_01082,source,missing_duration,False
SYN_MEDIUM_SRC_01083,medium,source,B0009,SDIS 44,NAME:sdis 44,"prestations data, BI et cartographie décisionnelle pour plusieurs sites",72300000,Data / BI / Cartography,data BI cartographie,2015-12-30,48.0,0,2019-12-30,1,SYN_MEDIUM_SRC_01083,source,none,False
SYN_MEDIUM_TRUE_01083,medium,candidate,B0009,SDIS 44,NAME:sdis 44,développement d'outils SIG et analyse de données pour plusieurs sites,72300000,Data / BI / Cartography,data BI cartographie,2020-03-23,,1,,0,SYN_MEDIUM_SRC_01083,true_recurrence,none,False
SYN_MEDIUM_FALSE_01083_00,medium,candidate,B0009,SDIS 44,NAME:sdis 44,fourniture d'équipements réseau et prestations associées pour plusieurs sites,32500000,Telecom & Networks,équipements réseau,2018-02-16,,1,,0,SYN_MEDIUM_SRC_01083,false_candidate_same_buyer,accent_removed|case_variation|false_candidate,False
SYN_MEDIUM_SRC_01084,medium,source,B0317,Vendée Eau 317,NAME:vendee eau 317,assistance à maîtrise d'ouvrage numérique pour les besoins des services,79411000,AMOA numérique,AMOA numérique,2015-10-08,,1,2019-10-08,1,SYN_MEDIUM_SRC_01084,source,missing_duration,False
SYN_MEDIUM_TRUE_01084,medium,candidate,B0317,Vendée Eau 317,NAME:vendee eau 317,accompagnement AMOA pour le système d'information dans le cadre d'un accord-cadre,79411000,AMOA numérique,AMOA numérique,2019-10-23,,1,,0,SYN_MEDIUM_SRC_01084,true_recurrence,none,False
SYN_MEDIUM_FALSE_01084_00,medium,candidate,B0317,Vendée Eau 317,NAME:vendee eau 317,services de télécommunications fixes et mobiles,32400000,Telecom & Networks,télécommunications,2019-01-26,,1,,0,SYN_MEDIUM_SRC_01084,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need,False
SYN_MEDIUM_FALSE_01084_01,medium,candidate,B0158,Mairie de Laval 158,NAME:laval 158,fourniture d'équipements réseau et prestations associées dans le cadre d'un accord-cadre,79411000,AMOA numérique,équipements réseau,2019-04-08,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate|near_expected_end_wrong_need|same_broad_category_wrong_need,False
SYN_MEDIUM_SRC_01085,medium,source,B0306,Angers Loire Métropole 306,NAME:angers loire 306,assistance à maîtrise d'ouvrage numérique,72224000,AMOA numérique,AMOA numérique,2019-11-20,24.0,0,2021-11-19,1,SYN_MEDIUM_SRC_01085,source,none,False
SYN_MEDIUM_TRUE_01085,medium,candidate,B0306,Angers Loire Métropole 306,NAME:angers loire 306,assistance à maîtrise d'ouvrage numérique,72224000,AMOA numérique,AMOA numérique,2022-06-06,,1,,0,SYN_MEDIUM_SRC_01085,true_recurrence,none,False
SYN_MEDIUM_SRC_01086,medium,source,B0344,ONIRIS 344,NAME:oniris 344,infogérance de l'infrastructure informatique et accompagnement au déploiement,72700000,Cloud & Infrastructure,infogérance infrastructure,2016-03-31,12.0,0,2017-03-31,1,SYN_MEDIUM_SRC_01086,source,none,False
SYN_MEDIUM_TRUE_01086,medium,candidate,B0344,ONIRIS 344,NAME:oniris 344,prestations de maintien en condition opérationnelle de l'infrastructure pour les besoins des services,72700000,Cloud & Infrastructure,infogérance infrastructure,2017-06-16,,1,,0,SYN_MEDIUM_SRC_01086,true_recurrence,none,False
